2.930000	-1.638232	-6.051237	26.569028	82.289374
2.940000	-2.079533	-6.014167	25.961425	75.186535
2.950000	-2.472996	-5.996418	25.395918	68.914953
2.960000	-2.825338	-6.000853	24.868677	63.415059
2.970000	-3.142890	-6.029315	24.376715	58.623890
2.980000	-3.431532	-6.082898	23.917789	54.479225
2.990000	-3.696669	-6.162151	23.490313	50.922954
3.000000	-3.943217	-6.267238	23.093265	47.903690
3.010000	-4.175619	-6.398049	22.726115	45.378559
3.020000	-4.397862	-6.554286	22.388758	43.314121
3.030000	-4.613504	-6.735517	22.081465	41.686364
3.040000	-4.825706	-6.941214	21.804842	40.479763
3.050000	-5.037257	-7.170762	21.559796	39.685473
3.060000	-5.250607	-7.423464	21.347515	39.298846
3.070000	-5.467893	-7.698525	21.169448	39.316611
3.080000	-5.690956	-7.995027	21.027288	39.734139
3.090000	-5.921363	-8.311891	20.922955	40.543224
3.100000	-6.160416	-8.647830	20.858582	41.730674
3.110000	-6.409157	-9.001292	20.836486	43.277757
3.120000	-6.668371	-9.370400	20.859142	45.160342
3.130000	-6.938574	-9.752875	20.929142	47.349407
3.140000	-7.220004	-10.145963	21.049137	49.811636
3.150000	-7.512600	-10.546356	21.221769	52.509868
3.160000	-7.815975	-10.950114	21.449576	55.403330
3.170000	-8.129389	-11.352592	21.734875	58.447661
3.180000	-8.451710	-11.748383	22.079624	61.594817
3.190000	-8.781377	-12.131272	22.485245	64.792993
3.200000	-9.116366	-12.494231	22.952430	67.986687
3.210000	-9.454153	-12.829443	23.480916	71.117070
3.220000	-9.791682	-13.128390	24.069238	74.122784
3.230000	-10.125353	-13.381994	24.714487	76.941316
3.240000	-10.451017	-13.580844	25.412056	79.511035
3.250000	-10.763999	-13.715502	26.155431	81.773967
3.260000	-11.059150	-13.776896	26.936033	83.679297
3.270000	-11.330924	-13.756793	27.743142	85.187477
3.280000	-11.573511	-13.648329	28.563946	86.274690
3.290000	-11.780993	-13.446577	29.383736	86.937215
3.300000	-11.947551	-13.149094	30.186269	87.195033
3.310000	-12.067706	-12.756397	30.954309	87.093802
3.320000	-12.136575	-12.272316	31.670329	86.704214
3.330000	-12.150149	-11.704140	32.317337	86.117764
3.340000	-12.105548	-11.062536	32.879766	85.438402
3.350000	-12.001247	-10.361188	33.344345	84.770338
3.360000	-11.837241	-9.616188	33.700857	84.203551
3.370000	-11.615136	-8.845202	33.942706	83.799826
3.380000	-11.338142	-8.066497	34.067212	83.582847
3.390000	-11.010978	-7.297923	34.075615	83.535230
3.400000	-10.639672	-6.555959	33.972777	83.603469
3.410000	-10.231301	-5.854915	33.766633	83.709268
3.420000	-9.793662	-5.206365	33.467475	83.764036
3.430000	-9.334933	-4.618835	33.087134	83.682941
3.440000	-8.863323	-4.097766	32.638181	83.395864
3.450000	-8.386767	-3.645691	32.133204	82.854026
3.460000	-7.912660	-3.262592	31.584216	82.032327
3.470000	-7.447653	-2.946360	31.002234	80.928230
3.480000	-6.997524	-2.693300	30.397009	79.558318
3.490000	-6.567101	-2.498636	29.776913	77.953628
3.500000	-6.160255	-2.356958	29.148935	76.154651
3.510000	-5.779925	-2.262611	28.518768	74.206641
3.520000	-5.428194	-2.210000	27.890946	72.155620
3.530000	-5.106374	-2.193820	27.269010	70.045268
3.540000	-4.815119	-2.209209	26.655679	67.914760
3.550000	-4.554528	-2.251847	26.053014	65.797481
3.560000	-4.324260	-2.318005	25.462565	63.720514
3.570000	-4.123634	-2.404550	24.885497	61.704761
3.580000	-3.951726	-2.508935	24.322698	59.765533
3.590000	-3.807447	-2.629163	23.774860	57.913474
3.600000	-3.689618	-2.763741	23.242553	56.155669
3.610000	-3.597031	-2.911636	22.726272	54.496848
3.620000	-3.528491	-3.072217	22.226486	52.940577
3.630000	-3.482864	-3.245213	21.743664	51.490400
3.640000	-3.459099	-3.430660	21.278309	50.150870
3.650000	-3.456255	-3.628863	20.830976	48.928474
3.660000	-3.473516	-3.840354	20.402295	47.832415
3.670000	-3.510200	-4.065858	19.992989	46.875251
3.680000	-3.565765	-4.306262	19.603895	46.073350
3.690000	-3.639815	-4.562585	19.235983	45.447141
3.700000	-3.732092	-4.835953	18.890376	45.021077
3.710000	-3.842478	-5.127573	18.568374	44.823262
3.720000	-3.970988	-5.438705	18.271481	44.884682
3.730000	-4.117759	-5.770636	18.001430	45.238024
3.740000	-4.283047	-6.124647	17.760213	45.916151
3.750000	-4.467207	-6.501976	17.550113	46.950370
3.760000	-4.670684	-6.903774	17.373736	48.368723
3.770000	-4.893993	-7.331055	17.234048	50.194528
3.780000	-5.137699	-7.784630	17.134404	52.445346
3.790000	-5.402392	-8.265025	17.078580	55.132427
3.800000	-5.688656	-8.772393	17.070799	58.260554
3.810000	-5.997029	-9.306393	17.115746	61.828102
3.820000	-6.327966	-9.866061	17.218575	65.827104
3.830000	-6.681775	-10.449646	17.384882	70.243135
3.840000	-7.058562	-11.054428	17.620666	75.054893
3.850000	-7.458149	-11.676515	17.932240	80.233446
3.860000	-7.879985	-12.310618	18.326094	85.741150
3.870000	-8.323049	-12.949815	18.808695	91.530348
3.880000	-8.785725	-13.585313	19.386203	97.541981
3.890000	-9.265684	-14.206245	20.064098	103.704308
3.900000	-9.759740	-14.799498	20.846699	109.932008
3.910000	-10.263716	-15.349647	21.736569	116.125981
3.920000	-10.772309	-15.839011	22.733821	122.174245
3.930000	-11.278979	-16.247910	23.835328	127.954366
3.940000	-11.775872	-16.555163	25.033907	133.337846
3.950000	-12.253801	-16.738895	26.317520	138.196808
3.960000	-12.702311	-16.777674	27.668625	142.413093
3.970000	-13.109847	-16.651989	29.063792	145.889441
3.980000	-13.464061	-16.346008	30.473745	148.561808
3.990000	-13.752256	-15.849481	31.863980	150.411035
4.000000	-13.961978	-15.159602	33.196059	151.471196
4.010000	-14.081741	-14.282533	34.429625	151.831342
4.020000	-14.101820	-13.234305	35.525026	151.627505
4.030000	-14.015069	-12.040796	36.446338	151.023339
4.040000	-13.817641	-10.736628	37.164391	150.180967
4.050000	-13.509540	-9.362959	37.659367	149.227819
4.060000	-13.094882	-7.964394	37.922521	148.228779
4.070000	-12.581833	-6.585407	37.956710	147.173072
4.080000	-11.982191	-5.266817	37.775626	145.980953
4.090000	-11.310653	-4.042814	37.401875	144.528007
4.100000	-10.583869	-2.938973	36.864253	142.678574
4.110000	-9.819380	-1.971402	36.194721	140.317881
4.120000	-9.034582	-1.147017	35.425521	137.374914
4.130000	-8.245825	-0.464682	34.586831	133.832723
4.140000	-7.467711	0.083103	33.705138	129.727133
4.150000	-6.712630	0.508315	32.802375	125.137268
4.160000	-5.990535	0.825598	31.895711	120.171926
4.170000	-5.308922	1.050716	30.997827	114.955199
4.180000	-4.672958	1.199361	30.117503	109.613658
4.190000	-4.085726	1.286317	29.260332	104.266256
4.200000	-3.548522	1.324948	28.429452	99.017311
4.210000	-3.061175	1.326938	27.626212	93.952365
4.220000	-2.622364	1.302226	26.850735	89.136454
4.230000	-2.229905	1.259066	26.102356	84.614268
4.240000	-1.881008	1.204159	25.379958	80.411669
4.250000	-1.572491	1.142835	24.682201	76.538122
4.260000	-1.300958	1.079234	24.007683	72.989644
4.270000	-1.062939	1.016503	23.355038	69.751953
4.280000	-0.854995	0.956965	22.722989	66.803543
4.290000	-0.673799	0.902278	22.110376	64.118491
4.300000	-0.516191	0.853571	21.516160	61.668845
4.310000	-0.379215	0.811566	20.939424	59.426525
4.320000	-0.260137	0.776675	20.379358	57.364724
4.330000	-0.156456	0.749085	19.835247	55.458833
4.340000	-0.065902	0.728819	19.306457	53.686972
4.350000	0.013570	0.715802	18.792425	52.030206
4.360000	0.083794	0.709894	18.292644	50.472530
4.370000	0.146404	0.710929	17.806654	49.000700
4.380000	0.202856	0.718743	17.334038	47.603992
4.390000	0.254445	0.733192	16.874411	46.273915
4.400000	0.302320	0.754169	16.427417	45.003936
4.410000	0.347504	0.781613	15.992728	43.789229
4.420000	0.390915	0.815523	15.570037	42.626466
4.430000	0.433376	0.855958	15.159062	41.513658
4.440000	0.475634	0.903048	14.759541	40.450054
4.450000	0.518376	0.956994	14.371232	39.436089
4.460000	0.562237	1.018072	13.993918	38.473398
4.470000	0.607821	1.086639	13.627404	37.564869
4.480000	0.655703	1.163132	13.271520	36.714765
4.490000	0.706446	1.248076	12.926124	35.928888
4.500000	0.760609	1.342084	12.591106	35.214790
4.510000	0.818756	1.445864	12.266391	34.582024
4.520000	0.881467	1.560225	11.951943	34.042417
4.530000	0.949343	1.686082	11.647774	33.610347
4.540000	1.023017	1.824459	11.353950	33.302984
4.550000	1.103161	1.976507	11.070599	33.140460
4.560000	1.190496	2.143500	10.797926	33.145920
4.570000	1.285796	2.326855	10.536219	33.345393
4.580000	1.389902	2.528135	10.285874	33.767473
4.590000	1.503725	2.749063	10.047409	34.442798
4.600000	1.628259	2.991530	9.821486	35.403388
4.610000	1.764586	3.257608	9.608944	36.681948
4.620000	1.913888	3.549558	9.410830	38.311265
4.630000	2.077455	3.869838	9.228436	40.323820
4.640000	2.256693	4.221111	9.063354	42.751707
4.650000	2.453135	4.606241	8.917526	45.626846
4.660000	2.668446	5.028298	8.793317	48.981442
4.670000	2.904431	5.490535	8.693592	52.848562
4.680000	3.163041	5.996371	8.621812	57.262711
4.690000	3.446374	6.549347	8.582139	62.260290
4.700000	3.756672	7.153066	8.579569	67.879841
4.710000	4.096311	7.811097	8.620070	74.162001
4.720000	4.467790	8.526848	8.710743	81.149109
4.730000	4.873696	9.303383	8.859999	88.884387
4.740000	5.316664	10.143175	9.077741	97.410627
4.750000	5.799315	11.047776	9.375552	106.768281
4.760000	6.324161	12.017389	9.766858	116.992835
4.770000	6.893484	13.050308	10.267058	128.111345
4.780000	7.509167	14.142223	10.893576	140.137994
4.790000	8.172472	15.285350	11.665769	153.068570
4.800000	8.883760	16.467407	12.604651	166.873829
4.810000	9.642125	17.670419	13.732292	181.491849
4.820000	10.444954	18.869425	15.070817	196.819696
4.830000	11.287401	20.031178	16.640836	212.705122
4.840000	12.161779	21.113021	18.459189	228.939470
4.850000	13.056903	22.062223	20.535894	245.253609
4.860000	13.957435	22.816182	22.870282	261.319352
4.870000	14.843310	23.303997	25.446486	276.759206
4.880000	15.689378	23.449983	28.228694	291.167046
4.890000	16.465439	23.179602	31.156967	304.140754
4.900000	17.136855	22.427998	34.144815	315.324348
4.910000	17.665969	21.150690	37.080017	324.451616
4.920000	18.014441	19.335110	39.830163	331.376910
4.930000	18.146508	17.010621	42.253792	336.075452
4.940000	18.032920	14.253949	44.216675	338.600814
4.950000	17.655023	11.187070	45.610915	339.005312
4.960000	17.008227	7.965988	46.372744	337.255026
4.970000	16.104003	4.761450	46.494103	333.187819
4.980000	14.969748	1.735545	46.024143	326.550150
4.990000	13.646328	-0.979980	45.059708	317.106442
5.000000	12.183697	-3.298204	43.727388	304.770825
5.010000	10.635507	-5.181399	42.162397	289.698392
5.020000	9.053816	-6.635828	40.489809	272.298692
5.030000	7.484852	-7.700274	38.811984	253.175630
5.040000	5.966339	-8.432532	37.203232	233.027216
5.050000	4.526452	-8.897303	35.710512	212.544067
5.060000	3.184077	-9.157342	34.357880	192.333182
5.070000	1.949935	-9.268209	33.152384	172.876233
5.080000	0.828121	-9.275995	32.089807	154.518571
5.090000	-0.182291	-9.217103	31.159401	137.479220
5.100000	-1.085772	-9.119173	30.347363	121.871842
5.110000	-1.889112	-9.002494	29.639137	107.729005
5.120000	-2.600450	-8.881504	29.020803	95.025119
5.130000	-3.228556	-8.766144	28.479809	83.695828
5.140000	-3.782315	-8.662991	28.005266	73.653262
5.150000	-4.270382	-8.576162	27.587987	64.797428
5.160000	-4.700960	-8.507995	27.220382	57.024381
5.170000	-5.081664	-8.459565	26.896277	50.231911
